doc_id,query_id,score,query_type,evaluated_at_cet,top_k,num_queries_total,num_query_types,qrels_source,data_source,experiment,method
checklista för hemgång från förlossningen,Förlossningsbristningen är inte suturerad och det har gått 7h efter förlossningen. Var hittar du informationen om vad du behöver tänka på?,0.8999272584915161,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
kontroller av inneliggande patienter på bb och förlossningsavdelningen,Förlossningsbristningen är inte suturerad och det har gått 7h efter förlossningen. Var hittar du informationen om vad du behöver tänka på?,0.897800862789154,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
anestesi vid sectio på thoraxoperation,Förlossningsbristningen är inte suturerad och det har gått 7h efter förlossningen. Var hittar du informationen om vad du behöver tänka på?,0.8973237872123718,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
smärtlindring under förlossning,Förlossningsbristningen är inte suturerad och det har gått 7h efter förlossningen. Var hittar du informationen om vad du behöver tänka på?,0.8968340754508972,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
riskbedömning av födande och ansvarsfördelning barnmorskor-läkare på förlossningsavdelningen,Förlossningsbristningen är inte suturerad och det har gått 7h efter förlossningen. Var hittar du informationen om vad du behöver tänka på?,0.8960258960723877,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
placentaretention,Förlossningsbristningen är inte suturerad och det har gått 7h efter förlossningen. Var hittar du informationen om vad du behöver tänka på?,0.8955785036087036,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
arbetsstöd för barnmorskemottagning,Förlossningsbristningen är inte suturerad och det har gått 7h efter förlossningen. Var hittar du informationen om vad du behöver tänka på?,0.8950100541114807,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"telefonrådgivning, plastik- och käkkirurgavdelning 85f2",Förlossningsbristningen är inte suturerad och det har gått 7h efter förlossningen. Var hittar du informationen om vad du behöver tänka på?,0.8942931890487671,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"basprogram för vård och övervakning av graviditet, barnmorskemottagning i uppsala län",Förlossningsbristningen är inte suturerad och det har gått 7h efter förlossningen. Var hittar du informationen om vad du behöver tänka på?,0.8942512273788452,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
blödning efter förlossning. postpartum hemorrhage pph,Förlossningsbristningen är inte suturerad och det har gått 7h efter förlossningen. Var hittar du informationen om vad du behöver tänka på?,0.8939244747161865,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
arbetsbeskrivning inskrivningsmottagningen öron- näs- och halsavdelning 85f1,Var hittar du informationen om vilka kontroller du behöver göra innan du startar en amnioinfusion?,0.8900338411331177,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
amnioinfusion under förlossningen,Var hittar du informationen om vilka kontroller du behöver göra innan du startar en amnioinfusion?,0.8886419534683228,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
transplantation - graviditet,Var hittar du informationen om vilka kontroller du behöver göra innan du startar en amnioinfusion?,0.8858262896537781,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"tci, hantering av läkemedel och sprutor - operationsavdelningen le",Var hittar du informationen om vilka kontroller du behöver göra innan du startar en amnioinfusion?,0.8853022456169128,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"amningsförberedande samtal under graviditet och postpartum, barnmorskemottagning",Var hittar du informationen om vilka kontroller du behöver göra innan du startar en amnioinfusion?,0.8846625089645386,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
introduktionsplan nyanställd sjuksköterska gynekologavdelningen 96 c,Var hittar du informationen om vilka kontroller du behöver göra innan du startar en amnioinfusion?,0.8845129013061523,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"intrauterin fosterdöd, iufd",Var hittar du informationen om vilka kontroller du behöver göra innan du startar en amnioinfusion?,0.8845104575157166,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"läkarsal, anestesirutin, barnanestesi",Var hittar du informationen om vilka kontroller du behöver göra innan du startar en amnioinfusion?,0.8829877376556396,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"stamcellsräddning efter högdosbehandling sop, botbarn 29156",Var hittar du informationen om vilka kontroller du behöver göra innan du startar en amnioinfusion?,0.8828524947166443,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
arbetsstöd för barnmorskemottagning,Var hittar du informationen om vilka kontroller du behöver göra innan du startar en amnioinfusion?,0.8812242746353149,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
nucala infusionsbehandling,Var hittar du informationen om vilka kontroller du behöver göra innan du startar en amnioinfusion?,0.8810484409332275,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"basprogram för vård och övervakning av graviditet, barnmorskemottagning i uppsala län",Var hittar du informationen om vilka kontroller du behöver göra innan du startar en amnioinfusion?,0.8799237012863159,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"blodprovstagning och mätning av transcutant bilirubin, 95f",8h gammalt barn har 150 i transkutant bilirubinvärde. Var hittar du informationen om vilka åtgärder du behöver vidta?,0.9146429896354675,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"uppföljningsmottagning för nyfödda på barnspecialistmottagningarna i enköping, tierp och östhammar",8h gammalt barn har 150 i transkutant bilirubinvärde. Var hittar du informationen om vilka åtgärder du behöver vidta?,0.9139732718467712,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
grundläggande omhändertagande av nyfött barn,8h gammalt barn har 150 i transkutant bilirubinvärde. Var hittar du informationen om vilka åtgärder du behöver vidta?,0.9105579853057861,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"standardordination för barn som vårdas på bb pga underburenhet, tillväxthämning, hyperbilirubinemi eller maternell diabetes",8h gammalt barn har 150 i transkutant bilirubinvärde. Var hittar du informationen om vilka åtgärder du behöver vidta?,0.9052054286003113,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"dokumentationsriktlinjer, obstetrik",8h gammalt barn har 150 i transkutant bilirubinvärde. Var hittar du informationen om vilka åtgärder du behöver vidta?,0.9050258994102478,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
handläggning av prolongerad neonatal icterus i öppenvård,8h gammalt barn har 150 i transkutant bilirubinvärde. Var hittar du informationen om vilka åtgärder du behöver vidta?,0.9016891717910767,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"fosterövervakning, antenatal och intrapartal",Du har ett CTG med komplicerade variabla decelerationer och inget synligt vatten vid ultraljudsundersökning. Var hittar du informationen om aktiv åtgärd som du kan vidta?,0.8999958634376526,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
fosterarytmier,Du har ett CTG med komplicerade variabla decelerationer och inget synligt vatten vid ultraljudsundersökning. Var hittar du informationen om aktiv åtgärd som du kan vidta?,0.8958163857460022,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
cabg coronary artery bypass grafting anestesi,Du har ett CTG med komplicerade variabla decelerationer och inget synligt vatten vid ultraljudsundersökning. Var hittar du informationen om aktiv åtgärd som du kan vidta?,0.8911543488502502,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
ultraljudsdiagnostik av missfall i tidig graviditet,Du har ett CTG med komplicerade variabla decelerationer och inget synligt vatten vid ultraljudsundersökning. Var hittar du informationen om aktiv åtgärd som du kan vidta?,0.8909913301467896,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
handläggning av rädda hjärnan dt - för primärjour i radiologi,Du har ett CTG med komplicerade variabla decelerationer och inget synligt vatten vid ultraljudsundersökning. Var hittar du informationen om aktiv åtgärd som du kan vidta?,0.8903802633285522,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
arbetsrutiner undersköterska obstetrik förlossningen,Du har ett CTG med komplicerade variabla decelerationer och inget synligt vatten vid ultraljudsundersökning. Var hittar du informationen om aktiv åtgärd som du kan vidta?,0.8892440795898438,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
ctg-utrustning i operationssal - hantering,Du har ett CTG med komplicerade variabla decelerationer och inget synligt vatten vid ultraljudsundersökning. Var hittar du informationen om aktiv åtgärd som du kan vidta?,0.889190137386322,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
sätesbjudning - yttre vändning,Du har ett CTG med komplicerade variabla decelerationer och inget synligt vatten vid ultraljudsundersökning. Var hittar du informationen om aktiv åtgärd som du kan vidta?,0.888850212097168,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"graviditetsdiabetes, vårdplan region uppsala",Du har ett CTG med komplicerade variabla decelerationer och inget synligt vatten vid ultraljudsundersökning. Var hittar du informationen om aktiv åtgärd som du kan vidta?,0.8886673450469971,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
minskade fosterrörelser- riktlinjer och handläggning,Du har ett CTG med komplicerade variabla decelerationer och inget synligt vatten vid ultraljudsundersökning. Var hittar du informationen om aktiv åtgärd som du kan vidta?,0.8882726430892944,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
kontroller av inneliggande patienter på bb och förlossningsavdelningen,Du har ett CTG med komplicerade variabla decelerationer och inget synligt vatten vid ultraljudsundersökning. Var hittar du informationen om aktiv åtgärd som du kan vidta?,0.8881399631500244,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"extra corporeal membran oxygenering, ecmo",Du har ett CTG med komplicerade variabla decelerationer och inget synligt vatten vid ultraljudsundersökning. Var hittar du informationen om aktiv åtgärd som du kan vidta?,0.8880897164344788,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"carcinoid hjärtsjukdom, onkend",Du har ett CTG med komplicerade variabla decelerationer och inget synligt vatten vid ultraljudsundersökning. Var hittar du informationen om aktiv åtgärd som du kan vidta?,0.8880844712257385,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"kontinuerlig dialys, civa",Du har ett CTG med komplicerade variabla decelerationer och inget synligt vatten vid ultraljudsundersökning. Var hittar du informationen om aktiv åtgärd som du kan vidta?,0.8880828022956848,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
manual för processer och arbetssätt i cosmic link och cosmic messenger,Patienten har varit retraherad i tre timmar. Var hittar du informationen om vad du behöver bedöma?,0.9050930738449097,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"introduktionsprogram anestesisjuksköterska, brännskadecentrum",Patienten har varit retraherad i tre timmar. Var hittar du informationen om vad du behöver bedöma?,0.9029454588890076,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"introduktionsprogram för grundutbildade sjuksköterskor, mottagning, brännskadecentrum",Patienten har varit retraherad i tre timmar. Var hittar du informationen om vad du behöver bedöma?,0.8957991003990173,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"arbetsbeskrivning omvårdnadsassistent akm, as",Patienten har varit retraherad i tre timmar. Var hittar du informationen om vad du behöver bedöma?,0.8951063752174377,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
njurdonator - kunskapsunderlag,Patienten har varit retraherad i tre timmar. Var hittar du informationen om vad du behöver bedöma?,0.8950247764587402,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"kateterbehandling, barn",Patienten har varit retraherad i tre timmar. Var hittar du informationen om vad du behöver bedöma?,0.8943753838539124,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
arbetsbeskrivning personal ava 65a2,Patienten har varit retraherad i tre timmar. Var hittar du informationen om vad du behöver bedöma?,0.8932263255119324,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
"biopsi och dränering via ultraljud eller dt, vo kirurgi och urologi",Patienten har varit retraherad i tre timmar. Var hittar du informationen om vad du behöver bedöma?,0.8930266499519348,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
arbetsrutiner för st- och specialistläkare på bb-avdelning 96 e,Patienten har varit retraherad i tre timmar. Var hittar du informationen om vad du behöver bedöma?,0.8928461670875549,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
traumatisk hjärnskada (tbi) - kunskapsunderlag,Patienten har varit retraherad i tre timmar. Var hittar du informationen om vad du behöver bedöma?,0.891446053981781,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
registrering av produkter i cosmic - ava,Patienten har varit retraherad i tre timmar. Var hittar du informationen om vad du behöver bedöma?,0.8910739421844482,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
hydrocefalus - kunskapsunderlag,Patienten har varit retraherad i tre timmar. Var hittar du informationen om vad du behöver bedöma?,0.8910356163978577,Case-beskrivning,2026-03-25T08:44:14+01:00,20,80,7,google_sheet,google_sheet,dense_e5_restart,dense_e5
